DEPTH,CMSE_lateral,Shmin_lateral
5506,25378.42383,2160.989258
5507,24773.55273,2162.817139
5508,24982.57031,2150.655029
5509,25329.36328,2139.005371
5510,25473.98633,2133.045898
5511,25500.03125,2129.471924
5512,25879.86523,2122.931152
5513,26415.85938,2116.467041
5514,27040.43945,2110.692871
5515,27479.58203,2105.966064
5516,27832.02344,2102.10791
5517,28216.3418,2099.192383
5518,28504.23828,2095.306152
5519,28703.70313,2093.054688
5520,28917.91016,2090.911377
5521,29174.73633,2088.293213
5522,29374.28125,2085.549072
5523,29563.75781,2082.45752
5524,29673.88867,2078.713867
5525,29811.58789,2075.496826
5526,29852.49023,2073.494385
5527,29856.18555,2071.320068
5528,29947.33008,2069.905273
5529,30123.60352,2068.175049
5530,30340.35742,2064.580078
5531,30490.00977,2062.151611
5532,30668.11523,2059.541504
5533,30735.29297,2057.818848
5534,30810.47656,2055.986572
5535,30919.2207,2055.647705
5536,30995.12695,2057.952393
5537,31074.20313,2054.610352
5538,31025.03516,2054.672607
5539,31136.18164,2055.646729
5540,31191.09961,2057.872803
5541,30909.25,2061.682129
5542,31121.97266,2065.718262
5543,31065.1875,2069.579102
5544,30880.83203,2072.611084
5545,30143.46289,2079.717285
5546,29576.1582,2087.227051
5547,29210.60938,2087.485107
5548,29081.625,2085.224609
5549,29010.45313,2083.702393
5550,28914.14648,1981.954224
5551,28823.52148,1989.205688
5552,29062.13672,1994.707031
5553,29367.15625,1995.191162
5554,29532.53711,2001.610718
5555,29037.07813,2006.027588
5556,28545.45898,2008.516724
5557,28210.5,2010.839233
5558,28134.32422,2012.957275
5559,28058.14844,2015.075195
5560,27981.97461,2017.193115
5561,27905.79883,2019.311157
5562,27771.16406,2020.837891
5563,27636.52734,2022.364624
5564,27501.89258,2023.891479
5565,27367.25781,2025.418213
5566,27232.62109,2026.944946
5567,27097.98633,2028.47168
5568,26507.23242,2037.260376
5569,26683.58203,2038.496094
5570,26906.53906,2037.680664
5571,26913.18555,2039.584717
5572,26516.89648,2047.353882
5573,26442.41992,2049.68335
5574,26420.45313,2050.17041
5575,26398.48438,2050.657227
5576,26376.51758,2051.144043
5577,26354.54883,2051.631104
5578,26332.58203,2052.118164
5579,26310.61523,2052.60498
5580,26288.64648,2053.091797
5581,26266.67969,2053.578857
5582,26244.71094,2054.065918
5583,26222.74414,2054.552734
5584,25996.63672,2058.843506
5585,25939.31445,2059.769043
5586,25881.99219,2060.69458
5587,25824.67188,2061.620117
5588,25767.34961,2062.545654
5589,25710.02734,2063.471191
5590,25617.77539,2064.550049
5591,25525.52539,2065.62915
5592,25433.27344,2066.708008
5593,25148.18164,2069.232422
5594,25047.00781,2066.972168
5595,25052.00391,2066.103516
5596,24995.88281,2066.571777
5597,24975.35352,2061.901855
5598,25058.06836,2057.317139
5599,25390.5,2052.374023
5600,25534.46094,2050.094238
5601,25605.74805,2052.412354
5602,26055.61914,2054.341064
5603,26470.32617,2056.122559
5604,26902.6543,2057.611328
5605,26932.12695,2061.838135
5606,26801.05859,2058.987061
5607,26793.27344,2059.192383
5608,26785.48828,2059.397949
5609,26777.70117,2059.603271
5610,26769.91602,2059.808594
5611,26762.13086,2060.013916
5612,26754.3457,2060.219238
5613,26746.56055,2060.424805
5614,26738.77539,2060.630127
5615,26730.98828,2060.835449
5616,26723.20313,2061.041016
5617,26715.41797,2061.246338
5618,26707.63281,2061.45166
5619,26205.91602,2067.428467
5620,26115.79492,2068.618408
5621,26025.67383,2069.80835
5622,25935.55469,2070.998291
5623,25845.43359,2072.188232
5624,25755.3125,2073.378174
5625,25241.86914,2079.663574
5626,25251.10352,2084.049805
5627,25222.79883,2081.429199
5628,25169.76758,2079.030762
5629,25114.50781,2072.55249
5630,25038.05469,2072.949219
5631,24981.79297,2074.055908
5632,24815.12305,2079.227051
5633,24998.60938,2079.800537
5634,25499.10352,2079.489502
5635,25517.67188,2078.724609
5636,25510.7793,2077.217773
5637,25533.22266,2076.801758
5638,25555.66602,2076.385498
5639,25578.10938,2075.969482
5640,25570.0918,2076.101807
5641,25562.07422,2076.234131
5642,25554.05664,2076.366455
5643,25546.04102,2076.498779
5644,25538.02344,2076.631348
5645,25530.00586,2076.763672
5646,25521.98828,2076.895996
5647,25513.9707,2077.02832
5648,25505.95313,2077.160645
5649,25497.9375,2077.292969
5650,25489.91992,2077.425293
5651,25481.90234,2077.557617
5652,25473.88477,2077.689941
5653,25465.86719,2077.82251
5654,25457.84961,2077.954834
5655,25449.83398,2078.087158
5656,25441.81641,2078.219482
5657,25433.79883,2078.351807
5658,25361.99414,2079.554443
5659,24964.30078,2084.616211
5660,25052.5,2083.408203
5661,25163.75586,2081.48291
5662,25256.38086,2081.648682
5663,25311.58594,2081.054199
5664,25318.80469,2080.245605
5665,25335.72266,2074.394287
5666,25370.91602,2066.166748
5667,25324.08594,2054.890625
5668,25302.70117,2053.335449
5669,25360.91016,2051.602295
5670,25398.67383,2051.51123
5671,25436.4375,2051.420166
5672,25474.20117,2051.329102
5673,25511.96289,2051.238037
5674,25549.72656,2051.146973
5675,25587.49023,2051.056152
5676,25625.25391,2050.965088
5677,25663.01758,2050.874023
5678,25700.78125,2050.782959
5679,25738.54297,2050.691895
5680,25776.30664,2050.60083
5681,25814.07031,2050.509766
5682,25870.94141,2050.37793
5683,25927.8125,2050.246338
5684,25984.68359,2050.114746
5685,26041.55469,2049.98291
5686,26098.42578,2049.851074
5687,26155.29883,2049.719482
5688,26212.16992,2049.587891
5689,26269.04102,2049.456055
5690,26325.91211,2049.324219
5691,26382.7832,2049.192627
5692,26439.6543,2049.061035
5693,26496.52539,2048.929199
5694,27234.43945,2047.102417
5695,27548.17969,2045.058105
5696,27815.11523,2041.592163
5697,28022.41602,2038.761841
5698,27841.41016,2040.355713
5699,27387.70313,2044.22644
5700,26745.96289,2050.934814
5701,26758.10938,2050.154785
5702,26770.25586,2049.374756
5703,26771.22266,2048.979492
5704,26772.18945,2048.584473
5705,26773.1543,2048.189209
5706,26774.12109,2047.794067
5707,26775.08789,2047.398926
5708,26776.05469,2047.003784
5709,26777.01953,2046.608643
5710,26777.98633,2046.213501
5711,26778.95313,2045.818359
5712,26779.91992,2045.423218
5713,26780.88672,2045.027954
5714,26781.85156,2044.632813
5715,26782.81836,2044.237671
5716,26783.78516,2043.842529
5717,26784.75195,2043.447388
5718,26785.7168,2043.052246
5719,26786.68359,2042.657104
5720,26787.65039,2042.261963
5721,26788.61719,2041.866699
5722,26789.58203,2041.471558
5723,26790.54883,2041.076416
5724,26791.51563,2040.681274
5725,26820.1875,2031.099243
5726,26866.08789,2029.341797
5727,26964.72461,2027.275879
5728,27164.39063,2024.083008
5729,27248.09766,2025.230103
5730,27315.66992,2027.571655
5731,27313.32422,2028.281128
5732,27276.2793,2029.056885
5733,27226.21484,2029.896729
5734,27185.35742,2029.993286
5735,27144.50195,2030.089722
5736,27103.64453,2030.186279
5737,27062.78906,2030.282715
5738,27021.93164,2030.379272
5739,26984.57813,2031.339478
5740,26947.22266,2032.299805
5741,26909.86914,2033.26001
5742,26872.51563,2034.220215
5743,26835.16211,2035.180542
5744,26797.80859,2036.140747
5745,26760.45313,2037.101074
5746,26723.09961,2038.061279
5747,26575.85938,2044.170532
5748,26556.69727,2044.309937
5749,26537.5332,2044.449219
5750,26518.37109,2044.588623
5751,26499.20703,2044.727905
5752,26480.04492,2044.86731
5753,26365.78516,2041.253052
5754,26221.62891,2036.988037
5755,26285.53711,2030.520508
5756,26626.43164,2030.392334
5757,26667.12305,2033.261353
5758,27063.94727,2033.122681
5759,27561.35156,2031.991699
5760,28133.18945,2029.997925
5761,28113.82422,2028.270386
5762,27819.12695,2028.39209
5763,27922.81836,2026.313599
5764,27736.16406,2028.083618
5765,27492.94336,2031.096069
5766,27192.83008,2034.515869
5767,27439.79102,2031.260986
5768,27774.27734,2026.934692
5769,27912.88281,2025.410034
5770,27952.13477,2024.884644
5771,27963.37695,2024.8302
5772,27966.9375,2025.159546
5773,27994.55078,2024.855591
5774,28034.55664,2024.59668
5775,27996.84766,2025.130859
5776,27981.59375,2024.780396
5777,27947.88867,2024.677124
5778,27999.69727,2024.248169
5779,28037.55859,2024.00769
5780,28028.68359,2023.21521
5781,28071.08984,2022.557861
5782,28077.7793,2022.373779
5783,28095.9707,2021.973022
5784,28051.59766,2022.222778
5785,28096.72656,2022.18103
5786,28140.08203,2021.758057
5787,28115.81836,2023.896973
5788,28122.99023,2023.431152
5789,28148.44141,2022.827637
5790,28188.00391,2021.707642
5791,28158.11328,2022.740967
5792,27968.20117,2020.52771
5793,27983.31445,2017.329224
5794,28003.92188,2014.610718
5795,28058.30078,2013.080688
5796,28002.98047,2012.65564
5797,28092.91016,2012.341797
5798,28182.8418,2012.027832
5799,28392.74414,2010.557373
5800,28602.64648,2009.086792
5801,28679.15039,2008.81311
5802,28755.6543,2008.539429
5803,28832.1582,2008.265747
5804,28979.31641,2007.084473
5805,29008.53906,2006.272217
5806,29157.39648,2004.648804
5807,29085.30859,2005.317993
5808,28941.5957,2006.718262
5809,28834.61914,2007.978882
5810,28807.32617,2008.535645
5811,28822.59961,2007.98291
5812,28861.12305,2004.796265
5813,28868.27539,2004.664063
5814,28868.57227,2003.677979
5815,28824.94141,2003.828247
5816,28792.80664,2004.543945
5817,29034.06641,2004.966919
5818,28992.40039,2011.059326
5819,29026.95313,2017.671509
5820,29021.37891,2020.734375
5821,29005.82031,2022.605835
5822,28978.87891,2024.617432
5823,28285.21875,2029.429688
5824,27738.15625,2031.441528
5825,27371.17383,2034.54248
5826,27118.25,2036.763184
5827,27002.65234,2038.054688
5828,26887.05469,2039.346069
5829,26658.01953,2041.902832
5830,26844.15039,2038.797241
5831,27125.35352,2034.909424
5832,27203.46875,2033.710449
5833,27179.95898,2033.649536
5834,27178.45117,2033.948242
5835,27227.22461,2034.304932
5836,27290.04297,2034.680786
5837,27384.63086,2035.067261
5838,27411.92578,2035.67749
5839,27462.6582,2035.447021
5840,27517.91797,2035.036499
5841,27516.22266,2035.026001
5842,27494.73828,2035.067383
5843,27427.48047,2035.873535
5844,27382.04102,2036.820313
5845,27374.88477,2037.50708
5846,27361.5293,2038.348877
5847,27359.11523,2038.477783
5848,27357.18945,2039.358643
5849,27329.86719,2040.292725
5850,27295.33008,2041.024902
5851,27244.39844,2041.237183
5852,27233.11328,2041.588135
5853,27136.05273,2041.846802
5854,27038.38477,2041.922729
5855,26989.96484,2041.630615
5856,27005.28711,2041.249634
5857,27025.61523,2040.890381
5858,27016.75391,2041.094238
5859,27087.57422,2040.246216
5860,27175.41406,2038.835693
5861,27252.9707,2038.098389
5862,27271.40234,2038.116943
5863,27291.54688,2038.2052
5864,27303.78906,2036.262695
5865,27349.19727,2036.499512
5866,27357.79102,2036.772461
5867,27354.6543,2037.07019
5868,27344.95898,2037.318359
5869,27515.625,2037.546387
5870,27502.83008,2037.811768
5871,27448.60742,2037.898315
5872,27424.76172,2037.538574
5873,27403.15625,2037.208984
5874,27391.93164,2036.748169
5875,27202.78516,2038.097778
5876,27222.4707,2037.280884
5877,27255.02344,2036.340454
5878,27288.53711,2035.425049
5879,27329.91211,2034.302979
5880,27403.55859,2033.146606
5881,27482.68945,2031.853638
5882,27532.19922,2031.095093
5883,27573.76953,2033.589355
5884,27634.72266,2038.295776
5885,27698.07227,2041.026001
5886,27743.36914,2042.527344
5887,27783.57422,2044.346558
5888,27551.45508,2045.921875
5889,27124.4375,2047.931152
5890,26831.80469,2048.878906
5891,26652.51953,2049.947266
5892,26419.77148,2052.266357
5893,26192.0918,2055.241211
5894,26178.54102,2055.009277
5895,26471.7832,2052.372559
5896,26640.10547,2051.452881
5897,26619.43945,2051.749023
5898,26594.95703,2052.239014
5899,26564.70703,2053.206299
5900,26591.87891,2053.049316
5901,26529.92383,2054.34375
5902,26470.0918,2055.785645
5903,26431.56445,2056.39209
5904,26415.57813,2055.732666
5905,26450.35938,2054.676758
5906,26466.07227,2053.61084
5907,26452.98242,2053.294678
5908,26399.38672,2051.843506
5909,26446.60742,2050.774658
5910,26540.73047,2050.409912
5911,26593.17773,2051.040039
5912,26625.89258,2051.351807
5913,26797.49805,2051.449951
5914,26917.4668,2051.431885
5915,26915.60742,2052.063965
5916,26854.4043,2052.540771
5917,26786.91406,2053.838623
5918,26750.84766,2054.889893
5919,26573.92383,2056.48584
5920,26450.41602,2057.106689
5921,26427.29688,2057.192383
5922,26376.57031,2056.9104
5923,26305.54297,2057.022705
5924,26318.52734,2056.993896
5925,26354.97656,2056.317871
5926,26378.37891,2055.72998
5927,26372.91602,2055.59668
5928,26401.46289,2055.451172
5929,26459.75977,2055.290283
5930,26485.32617,2055.987793
5931,26493.87695,2056.767822
5932,26529.20313,2057.109131
5933,26506.78711,2057.871582
5934,26493.19336,2057.898926
5935,26475.09375,2057.916504
5936,26407.66602,2057.885742
5937,26347.625,2057.693359
5938,26249.05664,2057.918701
5939,26236.88086,2056.828857
5940,26253.31055,2055.696533
5941,26307.38672,2054.806641
5942,26375.00391,2054.148926
5943,26414.04492,2053.612549
5944,26544.4668,2052.919434
5945,26640.47656,2052.66333
5946,26720.67969,2054.771973
5947,26734.3457,2058.382813
5948,26728.99023,2061.118408
5949,26726.87891,2062.366455
5950,26669.23828,2064.679199
5951,26429.35742,2066.55542
5952,26105.58398,2068.453857
5953,25865.82813,2070.388428
5954,25712.35156,2072.393311
5955,25624.95313,2073.171143
5956,25537.55469,2073.948975
5957,25384.23438,2075.768555
5958,25401.90234,2075.52124
5959,25491.13672,2074.2771
5960,25517.86523,2073.806152
5961,25488.88672,2074.583252
5962,25488.94141,2075.062988
5963,25462.82227,2076.044189
5964,25453.42578,2076.648926
5965,25471.69336,2076.897949
5966,25475.00195,2077.153809
5967,25445.18945,2077.689941
5968,25415.79492,2077.969482
5969,25415.85547,2078.324463
5970,25420.49609,2078.03125
5971,25402.80078,2078.103516
5972,25387.61523,2078.287109
5973,25383.80664,2078.126709
5974,25376.83203,2077.800049
5975,25405.12305,2077.787842
5976,25415.95313,2077.852295
5977,25418.0625,2077.741943
5978,25445.0293,2077.586182
5979,25470.18555,2077.700684
5980,25511.35742,2077.720703
5981,25496.23242,2078.694092
5982,25493.29102,2079.309814
5983,25503.97656,2079.046631
5984,25478.59766,2079.181641
5985,25439.51953,2079.45752
5986,25380.70703,2079.330566
5987,25335.57617,2078.805664
5988,25337.85156,2078.132813
5989,25327.84766,2077.369385
5990,25324.83203,2076.522705
5991,25364.80664,2075.360596
5992,25460.39258,2073.875488
5993,25560.99414,2072.806152
5994,25621.26367,2072.467773
5995,25687.66406,2071.72168
5996,25783.24805,2070.58252
5997,25859.89453,2069.958008
5998,25887.71875,2068.534424
5999,25884.99414,2067.360352
6000,25888.28516,2067.051758
6001,25919.5957,2066.793457
6002,25920.49609,2066.349365
6003,26003.52344,2065.708496
6004,26098.22656,2064.901367
6005,26139.24805,2063.563721
6006,26150.20313,2062.102051
6007,26173.24219,2059.872314
6008,26233.69922,2055.61377
6009,26201.05664,2058.580811
6010,26201.26563,2061.618164
6011,26286.52734,2063.968506
6012,26470.56445,2060.82251
6013,26785.94336,2063.002441
6014,26595.0293,2065.633789
6015,26388.73633,2066.677734
6016,26136.48633,2068.142578
6017,26278.89844,2070.145752
6018,25934.55273,2072.961426
6019,25826.85742,2073.908691
6020,25719.16211,2074.855957
6021,25611.4668,2075.802979
6022,25503.77148,2076.750244
6023,25396.07617,2077.69751
6024,25413.70703,2076.450439
6025,25431.33984,2075.203369
6026,25489.78516,2072.477051
6027,25558.39453,2069.334473
6028,25240.42773,2071.212402
6029,25306.09375,2068.869385
6030,25518.70313,2067.085205
6031,25658.97266,2067.051025
6032,25816.46875,2066.049561
6033,26005.53711,2061.989014
6034,26124.95703,2053.665039
6035,26207.08984,2044.704834
6036,26160.88086,2035.941772
6037,26171.39844,2025.251953
6038,26385.43555,2014.42688
6039,26942.47656,2004.799438
6040,27607.79102,1997.989014
6041,28430.24023,1993.789795
6042,29336.91016,1990.148438
6043,30244.34375,1987.424561
6044,31027.46094,1986.536987
6045,31174.73047,1989.214111
6046,30962.3125,1992.233887
6047,30553.60938,1996.134766
6048,30029.53711,2003.786011
6049,29450.24219,2012.789063
6050,28776.53125,2021.327026
6051,28348.83398,2026.926514
6052,28192.59961,2029.335571
6053,27992.62891,2030.496826
6054,27782.19922,2030.942383
6055,27539.59961,2031.55188
6056,27251.10352,2030.230347
6057,26970.23633,2028.729126
6058,26736.6543,2027.708618
6059,26688.76563,2027.210449
6060,26756.83594,2025.869263
6061,27065.73242,2024.181396
6062,27470.53125,2020.241455
6063,27881.84766,2019.844604
6064,28111.16602,2020.701416
6065,28312.22852,2022.296387
6066,28466.55273,2024.275635
6067,28537.49219,2028.898438
6068,28233.03125,2033.895142
6069,27846.44531,2035.290527
6070,27585.0957,2033.546753
6071,27319.82031,2031.318359
6072,27029.61328,2028.995361
6073,26595.83203,2032.320557
6074,26723.26367,2031.703003
6075,27030.94727,2023.98584
6076,27427.93945,2016.954468
6077,27844.62891,2014.0448
6078,27971.05664,2012.624878
6079,28138.26563,2011.679688
6080,28598.375,2014.209717
6081,28922.67773,2017.924316
6082,28898.23828,2019.447754
6083,28873.79883,2020.971069
6084,28653.74609,2023.8927
6085,28682.24023,2022.831177
6086,28637.65039,2023.415161
6087,28036.4043,2030.692139
6088,27541.92578,2036.335327
6089,27350.67383,2036.030884
6090,27295.4043,2032.710327
6091,27168.89258,2028.885742
6092,27034.66602,2025.599243
6093,27018.08594,2024.729248
6094,27139.07422,2026.213867
6095,27405.95508,2027.91626
6096,27696.13477,2029.266113
6097,28049.02344,2028.705444
6098,28231.60938,2027.505371
6099,28228.1543,2027.524902
6100,28032.67188,2029.900635
6101,27724.05273,2034.391602
6102,27414.84375,2039.279663
6103,27164.44336,2043.358887
6104,27078.32031,2044.916138
6105,27055.20508,2045.17981
6106,26984.35156,2045.144409
6107,26882.00195,2044.277954
6108,26763.62695,2043.95874
6109,26637.67578,2044.67981
6110,26558.37891,2045.150757
6111,26523.25586,2045.467529
6112,26626.69141,2045.47168
6113,26741.03516,2044.788208
6114,26797.08594,2044.880005
6115,26874.48242,2044.919678
6116,26953.15625,2045.288452
6117,26996.86328,2044.839233
6118,26983.125,2045.74353
6119,26895.12305,2045.814209
6120,26840.69531,2045.295776
6121,26752.86328,2045.024536
6122,26748.08398,2044.645142
6123,26745.30664,2043.693848
6124,26770.53125,2043.206909
6125,26857.02734,2042.161377
6126,26950.61328,2040.813843
6127,27079.65234,2039.137329
6128,27155.50391,2038.212769
6129,27245.02734,2036.795288
6130,27249.41797,2036.169189
6131,27273.33398,2035.459595
6132,27314.79688,2034.5625
6133,27373.05859,2033.868286
6134,27428.92773,2033.263672
6135,27482.73047,2032.484375
6136,27549.18945,2035.029419
6137,27607.49219,2035.467285
6138,27650.64648,2039.55896
6139,27683.66406,2044.118042
6140,27698.33203,2047.737061
6141,27414.51563,2051.113037
6142,27307.38867,2053.902832
6143,26898.91016,2056.542969
6144,26475.91406,2059.193359
6145,26124.83984,2062.34375
6146,25764.98828,2066.017822
6147,25729.17969,2066.260742
6148,25538.46289,2068.682861
6149,25630.33398,2067.304199
6150,25741.70313,2065.159912
6151,25754.69922,2063.990479
6152,25758.29492,2062.858643
6153,25748.63281,2062.607666
6154,25743.32813,2062.813477
6155,25806.83594,2062.468262
6156,25902.74414,2061.817383
6157,26027.78516,2060.958008
6158,26134.5,2059.909668
6159,26210.8457,2058.94873
6160,26304.91602,2058.158447
6161,26357.12109,2057.837891
6162,26372.18945,2057.490967
6163,26360.25977,2057.709229
6164,26369.75586,2057.914551
6165,26395.38672,2058.092529
6166,26398.4043,2059.076904
6167,26423.67188,2060.234375
6168,26431.19727,2061.332031
6169,26417.76758,2062.24585
6170,26380.99414,2063.617676
6171,26311.49805,2065.122559
6172,26210.86914,2067.089844
6173,26068.17773,2069.522949
6174,25956.48438,2071.511475
6175,25831.76563,2073.506592
6176,25716.04688,2074.899902
6177,25612.2168,2076.384277
6178,25515.51172,2077.928223
6179,25438.42578,2079.257813
6180,25330.42188,2081.146973
6181,25284.58594,2082.560547
6182,25215.75977,2083.942139
6183,25153.56641,2085.151855
6184,25109.11914,2086.378906
6185,25023.65039,2087.681152
6186,24970.00977,2088.508545
6187,24886.7168,2089.688965
6188,24834.83789,2090.283691
6189,24793.13672,2090.558105
6190,24743.31641,2090.832031
6191,24735.98633,2090.528076
6192,24722.82227,2090.217041
6193,24726.62695,2089.72583
6194,24749.33594,2089.044678
6195,24792.05078,2087.967041
6196,24848.97656,2086.569092
6197,24904.5332,2085.772705
6198,24971.64063,2084.90332
6199,25042.43164,2084.070801
6200,25130.10156,2083.032471
6201,25235.25977,2082.072266
6202,25288.66992,2076.500488
6203,25336.85938,2076.51123
6204,25379.60742,2076.48877
6205,25434.88867,2075.652344
6206,25466.94922,2074.979004
6207,25849.89648,2075.137695
6208,25836.35156,2074.010986
6209,25831.86914,2073.335449
6210,25827.38672,2072.659912
6211,25847.63672,2072.445068
6212,25867.88477,2072.22998
6213,25888.13477,2072.015137
6214,25904.33203,2071.830322
6215,25920.53125,2071.645264
6216,25936.72852,2071.460449
6217,25942.28125,2070.884033
6218,25632.17773,2075.187256
6219,25744.11523,2073.807617
6220,25799.78125,2072.746826
6221,25800.88477,2072.600586
6222,25791.29297,2072.451172
6223,25806.01367,2071.832275
6224,25786.73438,2072.074707
6225,25753.55078,2072.725098
6226,25763.33594,2073.170898
6227,25765.81836,2073.54126
6228,25763.21094,2073.848389
6229,25767.30078,2074.597412
6230,25728.44141,2075.223877
6231,25675.80469,2076.000244
6232,25649.23242,2077.376465
6233,25619.63281,2078.799805
6234,25544.4043,2080.26416
6235,25497.51563,2081.827881
6236,25431.39453,2082.868164
6237,25352.75781,2083.412354
6238,25260.17383,2084.554443
6239,25150.9375,2086.000244
6240,25073.24414,2086.691895
6241,25003.26953,2087.766357
6242,24965.05469,2088.417236
6243,24950.83594,2088.913086
6244,24918.75,2089.602295
6245,24910.58008,2090.054199
6246,24914.71484,2090.175293
6247,24899.29883,2090.494141
6248,24848.94727,2091.074463
6249,24814.61719,2091.157471
6250,24805.06055,2091.285156
6251,24793.79492,2091.30957
6252,24799.94531,2090.787598
6253,24781.04883,2090.434814
6254,24811.36133,2089.965088
6255,24836.3457,2089.298584
6256,24872.38672,2088.278564
6257,24934.47852,2087.795898
6258,24978.11719,2087.415283
6259,25014.48633,2087.003662
6260,25044.99414,2086.471191
6261,25132.70117,2085.97998
6262,25170.44141,2085.739258
6263,25174.65234,2085.955811
6264,25168,2086.074463
6265,25207.05664,2086.341309
6266,25216.57227,2087.223877
6267,25184.91406,2087.670898
6268,25176.27148,2087.18335
6269,25159.99609,2086.5896
6270,25121.38672,2086.060059
6271,25017.08984,2084.72998
6272,25010.51367,2083.830078
6273,25003.9375,2082.929932
6274,25008.48828,2082.66333
6275,25013.04102,2082.396484
6276,25017.5918,2082.129883
6277,25022.14453,2081.863037
6278,25026.69531,2081.596436
6279,25031.24805,2081.32959
6280,25035.79883,2081.062988
6281,25085.18164,2079.38916
6282,25117.01758,2078.078857
6283,25276.57227,2076.19873
6284,25504.42383,2073.14502
6285,25681.67773,2071.405029
6286,25805.40625,2070.448975
6287,25888.625,2069.535889
6288,26000.80078,2068.524902
6289,26079.99805,2068.808105
6290,26100.66992,2069.721924
6291,26078.30273,2070.668945
6292,26068.87891,2071.5625
6293,26068.66406,2072.105713
6294,26037.95898,2072.661621
6295,25915.18555,2073.704102
6296,25824.43945,2074.847168
6297,25740.84766,2075.615723
6298,25646.79492,2076.148682
6299,25570.82031,2077.513184
6300,25524.94727,2078.687256
6301,25478.00781,2079.342773
6302,25445.07617,2080.540771
6303,25457.11719,2081.476318
6304,25398.30469,2082.533203
6305,25337.19727,2083.687256
6306,25272.36523,2085.04126
6307,25203.41602,2086.232178
6308,25130.32227,2087.614746
6309,25013.70898,2089.614258
6310,24967.11328,2090.783203
6311,24920.1543,2091.659668
6312,24843.87109,2092.655029
6313,24803.68164,2092.914795
6314,24737.20313,2093.015137
6315,24673.60742,2092.77002
6316,24637.63281,2092.900635
6317,24600.79102,2093.084717
6318,24607.71875,2093.12915
6319,24643.58203,2092.774902
6320,24716.85742,2092.603027
6321,24776.30859,2092.125977
6322,24814.09766,2091.689209
6323,24844.90039,2091.02417
6324,24886.18945,2090.445313
6325,24871.64844,2090.123047
6326,24847.23047,2081.057617
6327,24863.33398,2071.269287
6328,24895.42969,2061.038818
6329,24950.32422,2058.352051
6330,24978.29102,2057.393799
6331,25753.72656,2054.820313
6332,26584.08398,2051.000732
6333,27467.95898,2048.10083
6334,27749.47266,2045.430298
6335,27834.17188,2043.877441
6336,27918.86914,2042.324707
6337,28192.04883,2038.732666
6338,28139.46875,2039.547241
6339,28086.88867,2040.361694
6340,28034.30859,2041.17627
6341,27981.72656,2041.990845
6342,27929.14648,2042.805298
6343,27876.56641,2043.619873
6344,27400.8457,2049.341553
6345,26803.2207,2056.419434
6346,26782.28906,2056.207031
6347,26888.77734,2054.117188
6348,26899.54688,2053.408936
6349,26767.43945,2054.406738
6350,26668.27148,2054.954346
6351,26612.97266,2056.11499
6352,26603.5332,2057.676025
6353,26541.44336,2059.850586
6354,26433.39844,2062.478516
6355,26317.58203,2064.547363
6356,26204.56445,2065.929932
6357,26112.69531,2067.40918
6358,25975.73047,2069.384277
6359,25839.48438,2071.31958
6360,25745.52344,2073.029297
6361,25657.79102,2074.716309
6362,25593.16406,2076.013184
6363,25517.81641,2077.66626
6364,25441.03516,2079.22876
6365,25380.50977,2080.381348
6366,25295.86133,2081.760742
6367,25207.05078,2082.134277
6368,25141.23047,2082.731201
6369,25074.65039,2083.81958
6370,25032.36523,2084.832764
6371,24989.7168,2085.61792
6372,25027.0625,2086.258057
6373,25038.05859,2086.802734
6374,25028.17773,2087.191162
6375,25015.22656,2087.661621
6376,25002.19727,2088.538818
6377,24992.94727,2089.099365
6378,24907.33203,2090.624268
6379,24865.86719,2091.105225
6380,24850.75391,2091.234375
6381,24819.60742,2091.569092
6382,24793.08008,2092.003174
6383,24756.02148,2092.534424
6384,24763.63477,2092.956787
6385,24767.64648,2093.438721
6386,24759.06055,2093.864258
6387,24772.50977,2094.07373
6388,24757.78516,2094.039795
6389,24752.87891,2094.640869
6390,24712.58203,2094.643066
6391,24676.31641,2093.392822
6392,24657.93359,2092.118164
6393,24671.92383,2090.976807
6394,24633.01758,2088.930908
6395,24674.97266,2087.304443
6396,24690.23633,2087.093262
6397,24705.49805,2086.881836
6398,24720.76172,2086.670654
6399,24736.02539,2086.459473
6400,24751.28711,2086.248047
6401,24766.55078,2086.036865
6402,24781.81445,2085.825684
6403,24797.07617,2085.614258
6404,24812.33984,2085.403076
6405,24940.31836,2083.367188
6406,25070.12305,2081.557129
6407,25230.10156,2080.187744
6408,25421.10352,2077.967041
6409,25566.17383,2076.239014
6410,25630.07031,2075.433105
6411,25685.24609,2074.777832
6412,25741.58594,2073.915039
6413,25735.98828,2073.707275
6414,25792.37891,2072.895508
6415,25831.61328,2072.750977
6416,25827.37305,2072.664307
6417,25851.33203,2072.250977
6418,25881.0625,2071.625
6419,25919.17969,2070.927246
6420,25894.62109,2070.546875
6421,25855.67383,2070.456543
6422,25851.58008,2070.273926
6423,25858.00781,2070.11377
6424,25867.40625,2069.574951
6425,25875.58203,2068.904785
6426,25907.65234,2068.390625
6427,25918.05859,2068.0271
6428,25932.95508,2067.783203
6429,25968.70703,2068.079834
6430,26018.42578,2068.374512
6431,26013.12695,2068.841064
6432,26004.08203,2069.362793
6433,26012.20703,2069.126221
6434,25987.64258,2068.838379
6435,25934.66211,2069.177734
6436,25855.10352,2069.892578
6437,25801.89258,2069.822998
